	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera
G78782	0.0086	98.73735	0.02652	0.0	0.67942	0.0	0.0	0.07438	0.0	0.0	0.0	0.0	0.0	0.06191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.20306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80351	48.43462	1.5145899999999999	0.01816	0.83044	0.7069	0.8635700000000001	0.47777	0.0	1.11636	4.81294	4.74978	0.26494	0.28688	0.02128	0.01378	1.99636	0.018609999999999998	0.0	0.06688999999999999	4.15665	0.13715	0.22724	0.25006	1.52787	0.48251000000000005	0.0	0.0	0.0	0.0	0.0	0.014230000000000001	0.30451999999999996	2.34128	0.0	24.202720000000003	0.09867000000000001	0.018000000000000002	0.0	0.0	0.0
G80264	13.7174	1.48668	0.01627	1.68872	0.038669999999999996	0.23929	3.46749	0.0	1.9901	2.4740599999999997	7.75482	0.34661	1.3426799999999999	0.0	0.03873	12.53075	0.0	3.20511	0.00267	2.8871599999999997	0.049530000000000005	0.18058	0.0	0.69594	37.10154	0.0	0.0	0.0	0.09752999999999999	0.0	4.91441	2.4340900000000003	0.0	0.0	0.0	0.0	0.0	0.0522	0.44619	0.0
G80355	5.5713	24.87452	0.0	1.07049	0.05035	1.39649	0.23801	1.83211	0.02864	1.57483	2.97093	0.0	0.3385	0.0	0.23674	31.60932	0.0033200000000000005	4.53112	0.22021999999999997	7.594589999999999	0.0	0.13157	2.06143	4.00301	0.94091	0.16197	0.0	0.0	0.0	0.0	0.0	0.00784	0.0284	0.03017	5.16247	0.0	0.0	0.0	0.0	0.0
G80383	13.4313	15.38466	0.5380199999999999	0.19599	0.24435	0.49032	1.0998700000000001	0.34598	0.0062	1.33114	0.33658000000000005	0.32571	1.72925	0.05741	0.02555	1.96795	0.0	10.32729	0.0	4.76353	0.28706	0.24435	2.26457	7.547910000000001	22.20727	0.42639	0.0	0.08523	0.08744	0.024480000000000002	5.76118	1.24355	0.0	0.02727	0.0	0.0659	0.48341999999999996	0.0	0.0	0.0
G78548	30.995179999999998	0.62737	0.04761	0.28829	0.06837	0.9384100000000001	0.26092	0.06355	0.86766	11.25383	0.40143	0.11880999999999999	0.16169	0.0	0.00659	2.81934	0.0	0.6316	0.0	3.7635099999999997	0.0	0.04342	0.48778999999999995	4.13192	8.35249	14.15461	0.0	0.09781000000000001	0.18541	0.0	12.176219999999999	0.1076	0.0	0.0	0.0	0.0849	0.13825	0.0	0.0	0.0
G78887	1.1696600000000001	2.1530299999999998	0.17043	3.27049	0.34557	16.25222	8.653360000000001	0.0	3.02345	0.014980000000000002	0.00415	0.00395	3.6941	0.0	0.01463	11.01595	0.9227200000000001	0.0	1.2390299999999999	0.0044399999999999995	0.0	0.0	25.78575	0.0	0.0	0.0	8.38274	4.49183	0.0	0.00217	0.0	0.0	1.0722200000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.036680000000000004
G80401	54.14445	12.11926	0.09211	0.062110000000000005	0.2208	1.83568	0.47	0.0	0.16559000000000001	2.98389	2.97834	0.29091	0.1875	0.0	0.63864	8.64082	0.5072399999999999	6.33798	0.26228	1.79102	0.02805	0.11272	0.42821000000000004	2.44014	0.0	0.0	0.0006	0.008320000000000001	0.0066099999999999996	0.0	1.58049	0.00675	1.54653	0.01031	0.0	0.01121	0.006959999999999999	0.0	0.0	0.0
G80395	9.01383	38.11187	1.9486299999999999	0.83515	0.01326	0.39835	8.34333	0.0	1.51163	2.01225	0.0	0.08744	0.54275	0.0	0.0040100000000000005	15.47925	0.5312100000000001	0.0	0.18268	0.0	0.0	0.0	12.03244	0.0	0.0	0.0	0.00232	0.07927000000000001	0.04425	0.021730000000000003	0.0	0.0	5.98602	0.0	0.0	0.0	0.21016999999999997	0.0	0.0	0.060989999999999996
G80530	78.60746	10.055710000000001	0.030989999999999997	0.08825	0.29218	0.0	0.0464	0.028189999999999996	0.45071000000000006	0.0	0.0	0.067	0.0	0.058039999999999994	0.0	0.0	0.08675	0.0	0.0	0.0	0.00473	0.0	0.0	0.0	0.0	0.0	0.0	9.89635	0.007940000000000001	0.05794	0.0	0.0	0.0	0.0	0.007520000000000001	0.0	0.0	0.0	0.0	0.0
G80535	86.66435	3.2774400000000004	8.97594	0.014159999999999999	0.0	0.0	0.06939	0.04216	0.00734	0.0	0.0	0.09542	0.0	0.01816	0.0	0.0	0.15267	0.0	0.00434	0.0	0.014709999999999999	0.0	0.0	0.0	0.0	0.00173	0.0	0.5140899999999999	0.01945	0.0	0.0	0.0	0.0	0.0	0.09639	0.0	0.0	0.0	0.0	0.0
G80446	75.54255	8.06858	0.026289999999999997	1.53106	0.11204000000000001	0.9461	0.61388	0.29053	1.21859	10.05926	0.0	0.07335	0.36515	0.0	0.60685	0.0	0.16332	0.0	0.15184	0.0	0.08349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014240000000000001	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.025259999999999998	0.0	0.0
G78535	29.187240000000003	2.17997	0.7751399999999999	0.23811	0.2083	0.71765	0.16372	0.07302	0.45947	12.26919	18.49713	1.24774	0.7614	0.0009400000000000001	0.09018	3.69639	0.01469	0.21254	0.12468	0.52389	0.0961	0.01201	0.015880000000000002	5.46214	9.19555	0.03258	0.0	0.0	0.16339	0.0	4.11754	0.0007099999999999999	2.07524	0.07171	0.0	0.0	0.0	0.0	0.0	0.03365
G78536	35.08202	3.18339	0.08703	0.53237	0.16339	0.7065	0.22508000000000003	0.013359999999999999	1.51216	11.84366	3.07717	0.90714	1.18016	0.0	0.24934	4.747330000000001	0.021580000000000002	0.00514	0.0	0.0	0.18170999999999998	0.0	1.23714	5.739269999999999	9.47914	0.01468	0.30967	0.01172	0.1407	0.0	6.3075	0.01206	2.34901	0.21655	0.0	0.0	0.0	0.0	0.0	1.04694
G78687	25.88489	4.799119999999999	2.66813	0.08249	0.35168	0.56326	0.45838999999999996	0.0849	0.08392000000000001	17.89885	7.49423	1.68544	0.8563	0.0	0.1735	6.915610000000001	0.0	0.01183	0.07976	0.17556	0.09232	0.0	0.0	1.99542	16.01665	0.0	0.0	0.0	0.0	0.0	3.4064	0.54676	4.12945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78533	61.12582	4.650869999999999	0.01086	0.0	0.0	0.2549	0.11490999999999998	0.01114	0.14003	7.876239999999999	5.631819999999999	0.30551	0.22641	0.01976	0.0149	7.5777600000000005	0.0	0.13226	0.0	0.7267899999999999	0.0	0.2594	0.43591	2.03631	4.59055	0.0	0.0	0.0	0.0	0.0	0.52422	0.90517	0.48288000000000003	0.0063100000000000005	0.0	0.0	0.0	0.0	0.43426000000000003	0.0
G80552	21.88567	1.7816599999999998	2.13674	7.878610000000001	0.0	0.01227	0.026860000000000002	0.028980000000000002	0.23331	0.012240000000000001	61.2921	0.01499	3.3026800000000005	0.02248	0.0	0.0037600000000000003	0.01434	0.0	0.09712	0.0	0.00135	0.0	0.0	0.15288	0.0	0.0018100000000000002	0.0	0.0923	0.012740000000000001	0.0	0.0	0.0	0.00517	0.0	0.0	0.0	0.02854	0.0	0.0	0.26124
G80496	11.64595	18.73126	60.24018	0.43027	0.09729	0.0	0.0	0.0	0.00672	0.0	7.48791	0.0	0.13735999999999998	0.00968	0.0	0.0	0.0	0.0027600000000000003	0.0	0.0	0.0	0.0	0.34514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80273	4.60901	2.6255	0.04572	0.68743	0.9102	0.94832	1.0291	0.013040000000000001	0.020309999999999998	2.93204	0.54119	0.30243000000000003	0.33594	0.5229600000000001	0.00663	5.117290000000001	0.40704	0.61954	0.0	23.71538	0.29165	1.61424	1.76185	5.5986199999999995	0.34736	3.2949	8.042869999999999	0.030989999999999997	0.015280000000000002	0.0	2.62246	0.03345	0.33294	0.0	27.930490000000002	0.09402	0.0	0.0	0.0	0.0
G80499	90.00947	4.17365	3.8640800000000004	1.47363	0.0	0.0	0.0020399999999999997	0.04835	0.0	0.0	0.01615	0.0	0.0	0.14257	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78619	67.94360999999999	15.314210000000001	0.17142000000000002	0.2105	0.5328	2.42686	0.39801	0.09717	0.03383	0.10630999999999999	0.033710000000000004	0.12257	3.7757099999999997	0.017480000000000002	0.00955	1.0372	0.18117	0.23210999999999998	0.63038	0.00713	0.08492999999999999	0.0	0.0	2.17655	1.23361	0.0	0.00312	0.0	0.04333	0.00343	0.00532	1.6681099999999998	0.0	0.0	0.0	0.0	0.0	0.0342	0.004379999999999999	0.0
G78545	1.72281	7.82026	0.038669999999999996	0.0	0.03589	0.18659	2.44631	1.59725	0.0	0.02071	0.0	0.01721	0.0	0.014169999999999999	0.22371	0.22228	3.7142699999999995	0.061	0.16644	0.07732	0.0	2.0181400000000003	8.53893	3.64836	0.05267	0.00704	0.0	0.020130000000000002	0.00588	5.6727	0.01348	0.0072	0.0	0.0	59.132130000000004	0.18712	0.0	0.0	0.0	0.0
G78541	62.38595	0.96044	0.45787	0.0588	0.8806299999999999	2.78818	0.05683	0.05509	0.059070000000000004	0.0827	6.6116	0.00263	1.63202	0.0	0.10374000000000001	0.62583	0.13808	0.00164	0.25740999999999997	0.0067	0.16698	0.0	0.0	0.0	0.05457000000000001	3.17825	0.0	0.007090000000000001	0.26293	4.74062	1.5424	0.0	0.0	0.0	10.1482	1.8368799999999998	0.0	0.00461	0.05533	0.28349
G69236	30.670890000000004	6.81372	0.09558	0.18667	0.07201	1.19035	1.38381	0.3831	0.40347	15.755820000000002	0.9799	0.94881	0.0	0.0	0.048389999999999996	13.36498	0.0	0.35009	0.00424	24.24496	0.0	0.41372	0.0	0.89366	0.0	0.0	0.0	0.0	0.0	0.012620000000000001	0.05396	0.0	0.0	0.07073	0.0	0.0	0.0	0.0	0.0	0.0
G78528	53.57107	1.71412	0.01277	0.9384299999999999	0.4142	0.31904	0.35229	0.05457000000000001	3.0105	10.09795	0.016319999999999998	0.03193	0.24519000000000002	0.0	0.01023	4.548830000000001	0.00203	1.61341	0.01185	3.06298	0.18536	0.0943	0.15549000000000002	1.47079	9.60511	0.0	0.0	0.0	0.05024	0.0	0.50955	0.65154	3.28263	0.01132	0.0	0.0	0.0	0.03707	0.0	0.0
G80281	11.00919	46.865809999999996	31.917790000000004	0.0	0.026080000000000002	0.0	0.2801	0.28241	0.0	0.0	0.0	1.81002	0.0	0.16226	0.0	0.0	0.045860000000000005	3.34841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77987	0.0	3.38093	0.0	0.0	0.0	0.0	0.0	0.0	0.00657	0.0	0.0	0.0
G78839	76.99485	0.23054000000000002	0.1137	0.153	0.019209999999999998	0.30021	1.13165	0.031889999999999995	0.8571	5.5332	0.0088	0.07232000000000001	0.05802	0.0	0.01495	1.8719599999999998	0.0	2.36788	0.0	2.18114	0.0214	0.1403	0.025639999999999996	0.52393	3.6106800000000003	0.06093	0.0	0.0	0.02145	0.0	0.17645999999999998	0.0169	1.2276200000000002	0.0149	0.0	0.0	0.0	0.0	0.0	0.0
G78591	21.53013	46.436659999999996	1.24302	5.9146	0.0	11.636989999999999	0.28979	0.0798	0.0	0.00687	0.03313	2.71106	1.3305	0.031310000000000004	0.60338	1.52501	0.11292	1.24366	0.3052	0.55761	0.03537	0.014430000000000002	1.43934	0.0	0.00469	0.0	0.00829	0.0	0.051160000000000004	0.0007599999999999999	0.0	1.92776	0.0	0.03203	0.28962	0.0	0.0	0.0	0.0	0.0
G78911	58.060919999999996	25.2205	4.34435	0.11955	0.30044	0.3162	0.15424000000000002	0.042789999999999995	0.01196	0.07207000000000001	0.0	0.08799	0.13656	0.0	0.00733	0.81172	0.028939999999999997	0.38274	0.05752	0.7381	0.019540000000000002	0.02667	0.5814699999999999	1.56784	0.0015	0.0	0.0	0.0	0.01179	0.0	0.36494	0.24156	0.0	0.02883	5.192830000000001	0.0	0.0	0.0	0.0	0.0
G80484	31.91449	16.826179999999997	1.6616	0.05008	0.04267	0.99424	5.41713	0.04676	0.0	0.9160200000000001	1.65231	1.09036	2.8166900000000004	0.0	0.01672	5.6147800000000005	0.010579999999999999	0.0	0.0	20.315910000000002	0.025939999999999998	0.38365	1.73965	1.79187	0.0	0.0	0.00674	0.07505	1.55999	0.0	0.0	2.4041200000000003	0.0	0.26195	0.0	0.55181	0.98098	0.06451	0.0	0.0
G78555	55.37225	0.00823	0.0	0.37515	0.0	0.97546	0.30494	0.10851	0.0	3.19283	12.32723	0.20012	0.27676	0.0	0.0	6.29633	0.0	0.0	0.07715	2.64832	0.0	0.03717	0.07116	1.45242	11.919030000000001	0.0	0.0	0.0	0.11180999999999999	0.0	0.0	0.16660999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.019430000000000003	0.0
G78685	51.05677	12.35481	0.50155	0.05869	0.35059	0.90171	0.01487	0.10389000000000001	0.20672	6.46965	2.00227	0.20207	0.75934	0.17008	0.12057000000000001	7.2126	0.13417	1.49294	0.35176	0.0	0.05989	0.0	0.0	3.64336	7.9607399999999995	0.0	0.00067	0.0	0.01781	0.0	2.80525	0.38437	0.0	0.03594	0.0	0.0	0.0	0.01461	0.0	0.23535999999999999
G78612	40.492979999999996	23.876620000000003	0.06105	0.41618999999999995	0.0245	2.1861099999999998	0.04615	0.0	3.3580300000000003	2.70285	1.9761099999999998	0.96214	0.28318000000000004	0.0	0.56133	6.201890000000001	0.34747	0.00213	0.64774	0.00547	0.16704000000000002	0.31132	0.4455	0.0	0.9775	0.01807	0.002	0.0	0.0	0.0	1.7668	0.0	5.87708	0.0	5.10813	0.025269999999999997	0.0	0.0	0.0	0.0
G80269	48.95305	11.23217	0.57591	0.14464000000000002	0.19666	0.5493	0.04376	0.04923	1.05598	1.99975	22.60491	0.03547	0.7202	0.0	0.0224	5.03454	0.11535999999999999	0.0038399999999999997	0.32372	0.7481899999999999	0.07662999999999999	0.02696	0.09948	2.2877	0.03757	0.0	0.02496	0.0	0.06485	0.0	2.0392099999999997	0.0	0.0	0.0	0.0	0.0	0.031030000000000002	0.01674	0.0	0.2789
G80356	43.15048	8.14356	0.46805	0.22951999999999997	0.029289999999999997	0.27898	0.07925	0.0437	0.9020100000000001	5.54305	14.260679999999999	0.02986	0.7239899999999999	0.0	0.01661	6.2664	0.024880000000000003	13.46967	0.05177999999999999	0.3189	0.20447	0.06732	0.08016000000000001	2.1705799999999997	1.17839	0.02216	0.00409	0.0	0.06904	0.004379999999999999	1.5269700000000002	0.0	0.01375	0.0	0.0	0.0	0.0	0.00881	0.0	0.27352
G80398	2.5224	24.49427	0.011090000000000001	15.9119	10.82448	12.47269	0.09222999999999999	0.0	27.678259999999998	0.010920000000000001	0.41838000000000003	1.0553	0.0	0.51186	0.34203	0.0	0.0	0.0	0.0	0.0	1.51973	0.01142	0.0	0.0	0.0	0.00198	0.00037999999999999997	0.0	0.0	0.052020000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22218000000000002
G78762	2.33891	24.77076	0.11475999999999999	0.0	0.08002999999999999	0.36508	0.07618	1.31534	0.0	0.03845	0.0	0.0	1.88685	0.0	0.0	0.05131	0.09701	0.12564	0.29068	0.0	0.02454	0.0	37.04334	0.0	0.0	0.0	0.0	0.07521	0.16943	30.750840000000004	0.0	0.0	0.0	0.0	0.26461	0.0	0.0	0.0	0.0	0.0
G78706	10.85082	29.86522	0.04013	0.00066	0.02334	0.3849	15.30521	6.2910699999999995	0.0	0.0	0.00457	0.0	14.251470000000001	0.0	0.0	0.017269999999999997	0.568	6.63558	1.2474299999999998	0.0	0.096	0.0	3.9936599999999998	1.54569	0.0	0.0	0.0083	0.0	0.08242000000000001	8.144039999999999	0.00105	0.0	0.0	0.0176	0.25713	0.2127	0.0	0.0	0.0	0.0
G80623	21.03098	45.94007	0.04911	0.38339	0.06224	21.33462	0.00743	0.0	0.0	0.0036299999999999995	6.6972	0.04663	0.0	0.62554	0.0122	0.0	0.0	0.01463	0.00484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03866	0.0	0.0	0.0	0.0	3.6829400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78621	32.90933	3.98906	0.0	0.29686999999999997	0.58019	5.60735	1.6549900000000002	0.0	1.65313	3.8087	14.59929	0.4072	0.31740999999999997	0.0	0.01433	2.37118	0.0	0.6902	0.0	10.71623	0.053329999999999995	0.5019100000000001	0.31577	2.8731400000000002	0.0030600000000000002	0.0	0.02634	0.0	0.0	0.0	0.0	0.66405	15.319360000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78575	41.891940000000005	8.63742	0.0	0.42053	0.07799	0.6318199999999999	2.25521	0.0	0.1492	2.94726	0.5999899999999999	0.7289899999999999	0.09452	0.0	0.0	1.7003700000000002	0.0	5.06452	0.0	13.651010000000001	0.0	0.11827	0.30546999999999996	1.9495	8.37791	0.0	0.008	0.0	0.052129999999999996	0.0	0.0	6.48399	3.4757800000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80572	52.584669999999996	1.2722	0.06829	0.06397	0.0	0.02507	0.01772	0.0	0.0	0.01036	37.09052	0.0	0.0	0.2005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021169999999999998	0.0	0.0	0.0	0.0	8.10266	0.0	0.14362	0.0	0.0	0.0	0.0	0.0
G78620	48.46672	4.4633199999999995	0.01218	0.08909	0.22198	1.5186	3.59182	0.055189999999999996	0.13380999999999998	2.82999	7.06577	1.09257	0.0783	0.041010000000000005	0.0156	5.775180000000001	0.0	0.58987	0.0	13.8728	0.0371	0.28664	0.57338	2.85984	0.0	0.0	0.0	0.0	0.0	0.0	0.014190000000000001	0.95089	4.23995	0.02291	0.0	0.0	0.0	0.0	0.0	0.0
G78582	53.05698	5.74263	0.32182	19.387	0.01762	4.65837	0.38588	0.35226999999999997	0.03431	8.6977	0.05496	0.6403399999999999	0.81174	0.05786	2.36062	0.01023	0.24156	0.0	0.37496	2.1200200000000002	0.2571	0.0	0.0016600000000000002	0.0	0.00065	0.0	0.0	0.02144	0.16342	0.07874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04871	0.0	0.0
G80587	0.039580000000000004	0.01185	1.95878	0.01375	1.99856	0.0005200000000000001	0.00317	0.0	0.0	0.0	0.0	0.0	11.30378	0.0	0.0	0.0	1.34291	0.0002	60.67496	0.0	0.01277	0.0	0.0	0.0	0.0	0.0015	0.0	0.04967	0.0	0.08645	0.0	0.0	0.0	0.0	0.0	0.0	20.84655	0.0	0.0	0.0
G78583	64.51429	8.11428	0.21878000000000003	19.49302	0.0	3.64154	0.379	0.4139	0.00773	0.0238	0.00799	0.03503	0.49488000000000004	0.0	0.7359600000000001	0.0234	0.17618	0.023219999999999998	0.6643100000000001	0.0	0.18932000000000002	0.0	0.0	0.0	0.02138	0.0	0.0215	0.0	0.03147	0.14454	0.0143	0.0	0.0	0.0	0.0	0.0	0.6101800000000001	0.0	0.0	0.0
G80539	0.02053	8.04996	1.0028	48.42383	0.028339999999999997	0.58604	0.02138	0.3061	4.05567	0.00404	0.0	0.61142	1.0230299999999999	0.06345	0.0	0.0	0.53597	0.0	10.25567	0.00521	0.08612	0.73688	0.0	20.19238	0.0	0.0	0.0	1.6965599999999998	0.99546	0.39024000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.6803100000000001	0.0	0.0	0.0717
G80438	0.0027	0.0	6.740819999999999	11.44491	0.06945	0.0	0.0	0.0256	0.022869999999999998	0.0	0.0	0.11805999999999998	0.14088	0.0	0.0	0.0	2.1964099999999998	0.0013599999999999999	9.36795	0.0	0.0	0.006490000000000001	0.0	0.0	0.0	0.0	0.0	0.03634	0.3198	0.05321	0.0	0.0	0.0	0.0	0.0	0.0	69.37639	0.0	0.0	0.0
G78605	58.165519999999994	4.5318	0.11886	0.8158	0.12195	4.75841	0.008190000000000001	0.15749000000000002	0.04597	14.633379999999999	0.03283	0.67906	1.7862099999999999	0.0	1.8648	6.29329	0.74871	0.0	2.63866	0.79284	1.31528	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.022109999999999998	0.01548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025330000000000002	0.0	0.0
G78604	68.62077	3.6706800000000004	0.022019999999999998	2.6848	0.0	2.61407	0.016640000000000002	0.25991	0.08403	9.77016	0.01468	0.45416000000000006	0.98521	0.0	1.8313400000000002	3.22142	0.03943	0.0	0.3505	1.98993	0.20112	0.0	0.0	1.89724	0.0	0.00787	0.0	0.00481	0.07337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17968	0.03315	0.0	0.0
G78914	48.97485	1.39288	0.08172	0.2813	0.03852	1.18641	0.08423	0.02419	2.19957	8.04381	0.0093	0.49963	2.3816	0.0	0.08788	12.72681	0.07947	0.0	0.34368000000000004	4.7274400000000005	0.0042899999999999995	0.0	0.0	0.78158	13.33486	0.0	0.0	0.0	0.2306	0.00763	0.0	0.0	0.0	0.02625	0.87003	0.030539999999999998	0.09135	0.10493	0.0	0.50997
G78613	51.9699	1.58324	0.0	0.08956	0.009290000000000001	3.3738900000000003	0.11104000000000001	0.13518	0.00615	12.46326	0.03639	0.74595	0.88613	0.0	0.3219	6.596769999999999	0.05745	0.60523	0.31882	2.8545599999999998	0.02795	0.010020000000000001	0.0	11.32119	4.85493	0.0	0.0	0.0	0.09135	0.0	0.0	0.0	0.0	0.015080000000000001	0.0	0.0	0.0	0.0	0.0	0.59419
G80366	56.61091	6.312790000000001	0.534	0.22141999999999998	0.07121	1.56485	0.01706	0.0049	1.2671	0.09378	7.247089999999999	0.36282	0.05161	0.0	0.026439999999999998	20.18499	0.012440000000000001	0.0	0.156	0.13318	0.01761	0.028789999999999996	0.0	1.86779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034460000000000005	0.01116	0.0	0.0	0.0	0.0	3.16047	0.0
G80601	50.38208	10.12352	0.5231	19.3704	0.0	1.0089700000000001	0.8821	0.0	0.01602	0.0	11.2878	0.0	0.00592	0.03514	0.0	0.0	0.0	1.7363400000000002	0.0	0.0	0.0	0.1424	0.0	0.0	0.0	0.00958	0.0	0.026660000000000003	0.0	0.20881	0.0	0.0	0.0507	0.0	0.6585	0.0	0.0	0.0	2.95839	0.0
G80489	20.47983	1.2359799999999999	0.0015300000000000001	66.28397	0.34052	0.0009599999999999999	0.00231	0.057210000000000004	0.0	0.0	9.92055	0.0	0.0	0.0	0.0	0.0	0.0	0.0033200000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.01491	0.0	0.0	0.0	0.0	0.0	0.00527	0.0	0.03489	0.0	0.0	0.0	0.38231	0.045239999999999995
