	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Podoviridae_noname	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__T5likevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus
G80355	0.0	2.06143	0.0	0.0	2.97093	0.0	0.0	0.94091	0.0	0.0	0.05035	0.3385	7.594589999999999	0.23674	1.39649	0.0	3.3293800000000005	0.0	1.57483	0.00784	31.60932	4.00301	0.22021999999999997	0.0	0.0	0.0	1.07049	0.0	0.0	0.0	0.0	0.0	4.53112	0.0	0.0	0.16197	5.16247	0.0	0.0	0.0
G80383	0.0	2.26457	5.215409999999999	0.9536899999999999	0.33658000000000005	0.0	0.0	22.20727	0.024480000000000002	0.05741	0.24435	1.72925	4.76353	0.02555	0.49032	0.0	0.18333	0.32571	1.33114	1.24355	1.96795	7.547910000000001	0.0	0.0	5.76118	0.0	0.19599	0.0	0.00499	0.48341999999999996	0.08523	0.0	10.32729	0.0	0.0	0.42639	0.0	0.0	0.0	0.0
G78548	0.0	0.48778999999999995	2.49875	2.0855200000000003	0.40143	0.0	0.0	8.35249	0.0	0.0	0.06837	0.16169	3.7635099999999997	0.00659	0.9384100000000001	0.0	0.026869999999999998	0.11880999999999999	11.25383	0.1076	2.81934	4.13192	0.0	0.0	12.176219999999999	0.0	0.28829	0.0	0.90125	0.13825	0.09781000000000001	0.0	0.6316	0.0	0.0	14.15461	0.0	0.0	0.0	0.0
G78887	0.0	25.78575	0.0	0.0	0.00415	0.11358	8.38274	0.0	0.00217	0.0	0.34557	3.6941	0.0044399999999999995	0.01463	16.25222	0.0	0.05482000000000001	0.00395	0.014980000000000002	0.0	11.01595	0.0	1.2390299999999999	0.0	0.0	0.0	3.27049	0.0	0.0	0.0	4.49183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80401	0.0	0.42821000000000004	0.0	0.0	2.97834	0.0	0.0006	0.0	0.0	0.0	0.2208	0.1875	1.79102	0.63864	1.83568	0.0	0.0	0.29091	2.98389	0.00675	8.64082	2.44014	0.26228	0.0	1.58049	0.0	0.062110000000000005	0.0	0.0	0.006959999999999999	0.008320000000000001	0.0	6.33798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80395	0.0	12.03244	0.0	0.0	0.0	2.44581	0.00232	0.0	0.021730000000000003	0.0	0.01326	0.54275	0.0	0.0040100000000000005	0.39835	0.01081	0.0	0.08744	2.01225	0.0	15.47925	0.0	0.18268	0.0	0.0	0.0	0.83515	0.0	0.0	0.21016999999999997	0.07927000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05794	0.058039999999999994	0.29218	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08825	0.0	0.0	0.0	9.89635	0.0	0.0	0.0	0.0	0.0	0.007520000000000001	0.0	0.0	0.0
G80535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09542	0.0	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.014159999999999999	0.0	0.0	0.0	0.5140899999999999	0.0	0.0	0.0	0.0	0.00173	0.09639	0.0	0.0	0.0
G80446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11204000000000001	0.36515	0.0	0.60685	0.9461	0.0	0.0	0.07335	10.05926	0.0	0.0	0.0	0.15184	0.0	0.0	0.0	1.53106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78535	0.0	0.015880000000000002	6.39995	0.0	18.49713	0.0	0.0	9.19555	0.0	0.0009400000000000001	0.2083	0.7614	0.52389	0.09018	0.71765	0.01845	0.0	1.24774	12.26919	0.0007099999999999999	3.69639	5.46214	0.12468	0.0	4.11754	0.00398	0.23811	0.0	0.0	0.0	0.0	0.0	0.21254	0.0	0.0	0.03258	0.0	0.0	0.0	0.0
G78536	0.0	1.23714	4.35536	0.0	3.07717	0.0	0.30967	9.47914	0.0	0.0	0.16339	1.18016	0.0	0.24934	0.7065	0.13352	0.0	0.90714	11.84366	0.01206	4.747330000000001	5.739269999999999	0.0	0.0	6.3075	3.26158	0.53237	0.0	0.0	0.0	0.01172	0.0	0.00514	0.0	0.0	0.01468	0.0	0.0	0.0	0.0
G78687	0.0	0.0	3.2115299999999998	0.0	7.49423	0.0	0.0	16.01665	0.0	0.0	0.35168	0.8563	0.17556	0.1735	0.56326	0.0	0.0	1.68544	17.89885	0.54676	6.915610000000001	1.99542	0.07976	0.0	3.4064	0.0	0.08249	0.0	0.0	0.0	0.0	0.0	0.01183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78533	0.0	0.43591	0.0	1.2034200000000002	5.631819999999999	0.0	0.0	4.59055	0.0	0.01976	0.0	0.22641	0.7267899999999999	0.0149	0.2549	0.0	0.0	0.30551	7.876239999999999	0.90517	7.5777600000000005	2.03631	0.0	0.0	0.52422	0.0	0.0	0.43426000000000003	0.0	0.0	0.0	0.0	0.13226	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80552	0.0	0.0	0.0	0.0	61.2921	0.00073	0.0	0.0	0.0	0.02248	0.0	3.3026800000000005	0.0	0.0	0.01227	0.0	0.0	0.01499	0.012240000000000001	0.0	0.0037600000000000003	0.15288	0.09712	0.0	0.0	0.0	7.878610000000001	0.0	0.05652000000000001	0.02854	0.0923	0.0	0.0	0.0	0.0	0.0018100000000000002	0.0	0.0	0.0	0.62465
G80496	0.0	0.34514	0.0	0.0	7.48791	0.0	0.0	0.0	0.0	0.00968	0.09729	0.13735999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43027	0.0	0.0	0.0	0.0	0.0	0.0027600000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80273	0.0	1.76185	1.54847	0.41973999999999995	0.54119	0.0	8.042869999999999	0.34736	0.0	0.5229600000000001	0.9102	0.33594	23.71538	0.00663	0.94832	0.00815	0.51047	0.30243000000000003	2.93204	0.03345	5.117290000000001	5.5986199999999995	0.0	0.0	2.62246	0.0	0.68743	0.0	0.09011	0.0	0.030989999999999997	0.0	0.61954	0.0	0.0	3.2949	27.930490000000002	0.0	0.0	0.0014
G80499	0.21491	0.0	0.0	0.0	0.01615	0.0	0.0	0.0	0.00829	0.14257	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78619	0.0	0.0	0.0	1.31538	0.033710000000000004	0.0	0.00312	1.23361	0.00343	0.017480000000000002	0.5328	3.7757099999999997	0.00713	0.00955	2.42686	0.0	0.09293	0.12257	0.10630999999999999	1.6681099999999998	1.0372	2.17655	0.63038	0.0	0.00532	0.0	0.2105	0.004379999999999999	0.00725	0.0	0.0	0.0	0.23210999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78545	0.0	8.53893	0.10375999999999999	0.0	0.0	0.0	0.0	0.05267	5.6727	0.014169999999999999	0.03589	0.0	0.07732	0.22371	0.18659	0.0	0.0	0.01721	0.02071	0.0072	0.22228	3.64836	0.16644	0.0	0.01348	0.0	0.0	0.0	0.0	0.0	0.020130000000000002	0.0	0.061	0.0	0.0	0.00704	59.132130000000004	0.0	0.0	0.00082
G78541	0.0	0.0	0.02079	0.0	6.6116	0.0	0.0	0.05457000000000001	4.74062	0.0	0.8806299999999999	1.63202	0.0067	0.10374000000000001	2.78818	0.0	0.17479	0.00263	0.0827	0.0	0.62583	0.0	0.25740999999999997	0.0	1.5424	0.0	0.0588	0.05533	0.0	0.0	0.007090000000000001	0.0	0.00164	0.0	0.0	3.17825	10.1482	0.01907	0.0	0.0
G69236	0.0	0.0	0.0	1.2635399999999999	0.9799	0.0	0.0	0.0	0.012620000000000001	0.0	0.07201	0.0	24.24496	0.048389999999999996	1.19035	0.0	0.23205	0.94881	15.755820000000002	0.0	13.36498	0.89366	0.00424	0.0	0.05396	0.0	0.18667	0.0	0.0	0.0	0.0	0.0	0.35009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78528	0.0	0.15549000000000002	0.0	3.79143	0.016319999999999998	0.0	0.0	9.60511	0.0	0.0	0.4142	0.24519000000000002	3.06298	0.01023	0.31904	0.0	0.0	0.03193	10.09795	0.65154	4.548830000000001	1.47079	0.01185	0.0	0.50955	0.0	0.9384299999999999	0.0	0.00583	0.0	0.0	0.0	1.61341	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38093	0.16226	0.026080000000000002	0.0	0.0	0.0	0.0	0.0	0.0	1.81002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00657	0.77987	0.0	3.34841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78839	0.0	0.025639999999999996	0.0	1.57271	0.0088	0.0	0.0	3.6106800000000003	0.0	0.0	0.019209999999999998	0.05802	2.18114	0.01495	0.30021	0.0	0.19680999999999998	0.07232000000000001	5.5332	0.0169	1.8719599999999998	0.52393	0.0	0.0	0.17645999999999998	0.0	0.153	0.0	0.0	0.0	0.0	0.0	2.36788	0.0	0.0	0.06093	0.0	0.0	0.0	0.0
G78591	0.0	1.43934	0.0	0.0	0.03313	0.0	0.00829	0.00469	0.0007599999999999999	0.031310000000000004	0.0	1.3305	0.55761	0.60338	11.636989999999999	0.0	0.0	2.71106	0.00687	1.92776	1.52501	0.0	0.3052	0.0	0.0	0.0	5.9146	0.0	0.0	0.0	0.0	0.0	1.24366	0.0	0.0	0.0	0.28962	0.0	0.0	0.0
G78911	0.0	0.5814699999999999	0.0	0.01257	0.0	0.0	0.0	0.0015	0.0	0.0	0.30044	0.13656	0.7381	0.00733	0.3162	0.0	0.0	0.08799	0.07207000000000001	0.24156	0.81172	1.56784	0.05752	0.0	0.36494	0.0	0.11955	0.0	0.0	0.0	0.0	0.0	0.38274	0.0	0.0	0.0	5.192830000000001	0.0	0.0	0.00235
G80484	0.0	1.73965	0.0	0.0	1.65231	0.0	0.00674	0.0	0.0	0.0	0.04267	2.8166900000000004	20.315910000000002	0.01672	0.99424	0.0	0.0	1.09036	0.9160200000000001	2.4041200000000003	5.6147800000000005	1.79187	0.0	0.0	0.0	0.0	0.05008	0.0	0.0	0.98098	0.07505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78555	0.0	0.07116	0.0	2.55697	12.32723	0.0	0.0	11.919030000000001	0.0	0.0	0.0	0.27676	2.64832	0.0	0.97546	0.0	0.82485	0.20012	3.19283	0.16660999999999998	6.29633	1.45242	0.07715	0.0	0.0	0.0	0.37515	0.019430000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78685	0.0	0.0	0.0	0.0	2.00227	0.0	0.00067	7.9607399999999995	0.0	0.17008	0.35059	0.75934	0.0	0.12057000000000001	0.90171	0.0	0.15678	0.20207	6.46965	0.38437	7.2126	3.64336	0.35176	0.0	2.80525	0.0	0.05869	0.0	0.0	0.0	0.0	0.0	1.49294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78612	0.0	0.4455	0.0	0.0	1.9761099999999998	0.0	0.002	0.9775	0.0	0.0	0.0245	0.28318000000000004	0.00547	0.56133	2.1861099999999998	0.0	0.90674	0.96214	2.70285	0.0	6.201890000000001	0.0	0.64774	0.0	1.7668	0.0	0.41618999999999995	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.0	0.01807	5.10813	0.0	0.0	0.00483
G80269	0.0	0.09948	0.0	0.0	22.60491	0.0	0.02496	0.03757	0.0	0.0	0.19666	0.7202	0.7481899999999999	0.0224	0.5493	0.0	0.48157	0.03547	1.99975	0.0	5.03454	2.2877	0.32372	0.0	2.0392099999999997	0.0	0.14464000000000002	0.0	0.0	0.031030000000000002	0.0	0.0	0.0038399999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80356	0.0	0.08016000000000001	0.0	0.0	14.260679999999999	0.0	0.00409	1.17839	0.004379999999999999	0.0	0.029289999999999997	0.7239899999999999	0.3189	0.01661	0.27898	0.0	0.17359000000000002	0.02986	5.54305	0.0	6.2664	2.1705799999999997	0.05177999999999999	0.0	1.5269700000000002	0.0	0.22951999999999997	0.0	0.0	0.0	0.0	0.0	13.46967	0.0	0.0	0.02216	0.0	0.0	0.0	0.0
G80398	0.0	0.0	0.0	0.0	0.41838000000000003	0.0	0.00037999999999999997	0.0	0.052020000000000004	0.51186	10.82448	0.0	0.0	0.34203	12.47269	0.0	0.0	1.0553	0.010920000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0.0	0.0	0.0	0.0
G78762	0.0	37.04334	0.0	0.0	0.0	0.0	0.0	0.0	30.750840000000004	0.0	0.08002999999999999	1.88685	0.0	0.0	0.36508	0.0	0.0	0.0	0.03845	0.0	0.05131	0.0	0.29068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07521	0.0	0.12564	0.0	0.0	0.0	0.26461	0.00301	0.0	0.0
G78706	0.0	3.9936599999999998	0.0	0.0	0.00457	0.0	0.0083	0.0	8.144039999999999	0.0	0.02334	14.251470000000001	0.0	0.0	0.3849	0.0	0.0	0.0	0.0	0.0	0.017269999999999997	1.54569	1.2474299999999998	0.0	0.00105	0.0	0.00066	0.0	0.0	0.0	0.0	0.07693	6.63558	0.0	0.0	0.0	0.25713	0.0	0.0	0.0
G80623	0.0	0.0	0.0	0.0	6.6972	0.0	0.0	0.0	0.0	0.62554	0.06224	0.0	0.0	0.0122	21.33462	0.0	0.0	0.04663	0.0036299999999999995	0.0	0.0	0.0	0.00484	0.0	0.0	0.0	0.38339	0.0	0.0	0.0	0.03866	0.0	0.01463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78621	0.0	0.31577	0.0	0.0	14.59929	0.0	0.02634	0.0030600000000000002	0.0	0.0	0.58019	0.31740999999999997	10.71623	0.01433	5.60735	0.18029	0.32114000000000004	0.4072	3.8087	0.66405	2.37118	2.8731400000000002	0.0	0.0	0.0	0.0	0.29686999999999997	0.0	0.0	0.0	0.0	0.0	0.6902	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78575	0.0	0.30546999999999996	0.0	0.0	0.5999899999999999	0.0	0.008	8.37791	0.0	0.0	0.07799	0.09452	13.651010000000001	0.0	0.6318199999999999	0.0	0.13109	0.7289899999999999	2.94726	6.48399	1.7003700000000002	1.9495	0.0	0.0	0.0	0.0	0.42053	0.0	0.0	0.0	0.0	0.0	5.06452	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80572	0.0	0.0	0.0	0.0	37.09052	0.0	0.0	0.0	0.0	0.2005	0.0	0.0	0.0	0.0	0.02507	0.0	0.0	0.0	0.01036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06397	0.0	0.0	0.0	0.021169999999999998	0.0	0.0	0.0	0.0	0.0	0.14362	0.0	0.0	0.36269
G78620	0.0	0.57338	0.0	0.0	7.06577	0.0	0.0	0.0	0.0	0.041010000000000005	0.22198	0.0783	13.8728	0.0156	1.5186	0.65459	0.43563	1.09257	2.82999	0.95089	5.775180000000001	2.85984	0.0	0.0	0.014190000000000001	0.0	0.08909	0.0	0.0	0.0	0.0	0.0	0.58987	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78582	0.0	0.0016600000000000002	0.0	0.0	0.05496	0.0	0.0	0.00065	0.07874	0.05786	0.01762	0.81174	2.1200200000000002	2.36062	4.65837	0.0	0.0	0.6403399999999999	8.6977	0.0	0.01023	0.0	0.37496	0.0	0.0	0.0	19.387	0.0	0.08305	0.0	0.02144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08645	0.0	1.99856	11.30378	0.0	0.0	0.0005200000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.67496	0.0	0.0	0.0	0.01375	0.0	0.0	20.84655	0.04967	0.0	0.0002	0.0	0.0	0.0015	0.0	0.0	0.0	0.0
G78583	0.0	0.0	0.0	0.0	0.00799	0.0	0.0215	0.02138	0.14454	0.0	0.0	0.49488000000000004	0.0	0.7359600000000001	3.64154	0.0	0.0	0.03503	0.0238	0.0	0.0234	0.0	0.6643100000000001	0.0	0.0143	0.0	19.49302	0.0	0.0	0.6101800000000001	0.0	0.0	0.023219999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39024000000000003	0.06345	0.028339999999999997	1.0230299999999999	0.00521	0.0	0.58604	0.0	0.0	0.61142	0.00404	0.0	0.0	20.19238	10.25567	0.0	0.0	0.0	48.42383	0.0	0.06067	0.6803100000000001	1.6965599999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05321	0.0	0.06945	0.14088	0.0	0.0	0.0	0.0	0.0	0.11805999999999998	0.0	0.0	0.0	0.0	9.36795	0.0	0.0	0.0	11.44491	0.0	0.0	69.37639	0.03634	0.0	0.0013599999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78605	0.0	0.0	0.0	0.0	0.03283	0.0	0.00144	0.0	0.01548	0.0	0.12195	1.7862099999999999	0.79284	1.8648	4.75841	0.0	0.0	0.67906	14.633379999999999	0.0	6.29329	0.0	2.63866	0.0	0.0	0.0	0.8158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78604	0.0	0.0	0.0	0.0	0.01468	0.0	0.0	0.0	0.0	0.0	0.0	0.98521	1.98993	1.8313400000000002	2.61407	0.0	0.0	0.45416000000000006	9.77016	0.0	3.22142	1.89724	0.3505	0.0	0.0	0.0	2.6848	0.0	0.0	0.17968	0.00481	0.0	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.0
G78914	0.0	0.0	0.0	0.0	0.0093	0.0	0.0	13.33486	0.00763	0.0	0.03852	2.3816	4.7274400000000005	0.08788	1.18641	0.0	0.0	0.49963	8.04381	0.0	12.72681	0.78158	0.34368000000000004	0.0	0.0	0.0	0.2813	0.0	0.0	0.09135	0.0	0.0	0.0	0.0	0.0	0.0	0.87003	0.0	0.0	0.0
G78613	0.0	0.0	0.0	0.0	0.03639	0.0	0.0	4.85493	0.0	0.0	0.009290000000000001	0.88613	2.8545599999999998	0.3219	3.3738900000000003	0.0	0.0	0.74595	12.46326	0.0	6.596769999999999	11.32119	0.31882	0.0	0.0	0.0	0.08956	0.0	0.0	0.0	0.0	0.0	0.60523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80366	0.0	0.0	0.0	0.0	7.247089999999999	0.0	0.0	0.0	0.0	0.0	0.07121	0.05161	0.13318	0.026439999999999998	1.56485	0.0	0.0	0.36282	0.09378	0.0	20.18499	1.86779	0.156	0.0	0.0	0.0	0.22141999999999998	3.16047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80601	0.0	0.0	0.0	0.0	11.2878	0.0	0.0	0.0	0.20881	0.03514	0.0	0.00592	0.0	0.0	1.0089700000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.3704	2.95839	0.0	0.0	0.026660000000000003	0.0	1.7363400000000002	0.0	0.0	0.00958	0.6585	0.0	0.0	0.57358
G80489	0.0	0.0	0.0	0.0	9.92055	0.0	0.01491	0.00143	0.0	0.0	0.34052	0.0	0.0	0.0	0.0009599999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.28397	0.38231	0.0	0.0	0.0	0.0	0.0033200000000000005	0.0	0.7742100000000001	0.0	0.03489	0.0	0.0	0.0
G78855	0.0	0.10305	0.0	4.12481	3.82551	0.0	0.0	5.58253	0.0	0.057510000000000006	0.32552	0.01055	3.58549	0.0123	0.93853	0.01782	0.0	0.24629	1.38771	0.43759	2.33957	0.04844	0.0	0.0	0.5112800000000001	0.0	0.07351	3.38781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.94617	0.0	0.0	0.0	0.0
G80452	0.0	0.7269100000000001	0.53399	0.9047	6.38071	0.06019	0.0	9.84152	0.0	0.0	1.09463	1.91845	7.0353	0.0234	0.56102	0.0	0.0	1.07239	0.32061	0.9341299999999999	0.40699	0.84415	0.0	0.0	0.0	0.0	0.06487000000000001	0.0	0.0	0.025939999999999998	0.13893	0.0	0.37701	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G80599	0.0	0.0	0.0	0.0	0.02323	0.0	0.0	0.0	0.0	0.013630000000000001	0.25374	0.1276	0.0	0.0	1.8934900000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61233	0.0	0.0	0.0	4.24516	0.0	0.0	0.0	0.08275	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.48652
G80435	0.0	0.5110600000000001	1.0423	0.76757	5.430969999999999	3.42213	0.00064	4.2231	0.0	0.0	0.09619	0.0	17.700329999999997	0.04009	0.55455	0.0	0.0	3.4146699999999996	3.03329	0.63942	8.0917	1.7491	0.0	0.01066	0.0	0.00133	0.18085	0.0	0.0	0.0	0.0	0.0	0.83819	0.0	0.0	0.05585	0.24688000000000002	0.0	0.0	0.0
G80278	0.0	0.16552	2.66913	1.59179	7.726039999999999	0.0	0.0	17.2361	0.0	0.0	0.24327	0.05387	9.60058	0.09876	0.41715	0.0	1.4167	0.014190000000000001	0.5462	0.22005	5.80128	0.4798	0.0	0.0	0.12402	0.0	0.39443	0.0	0.0	0.0	0.0	0.0	2.0510900000000003	0.0	0.0	1.3498	0.73628	0.0	0.0	0.0
G80333	0.0	0.0	0.0	0.0	0.9230700000000001	0.0	0.00074	0.00074	0.0	0.052070000000000005	0.15629	0.20933000000000002	2.157	0.27078	0.9547	0.0061	0.17583	0.15431	1.2766899999999999	0.03227	0.58736	7.4932300000000005	0.13826	0.0	8.62862	0.0	0.0633	0.00302	0.0079	0.8064	0.00366	0.0	22.57497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G78751	0.0	0.0	0.0	0.0	7.039839999999999	0.0	0.0981	0.0	0.0	1.55223	1.1417899999999999	0.0	9.543989999999999	0.18265	0.05085	0.0	0.0	0.0	3.7648900000000003	0.0	0.0	3.08304	0.0	0.0	0.0	0.0	14.77239	0.0	0.0	5.58915	0.03295	0.0	0.0	0.0	0.0	0.0113	0.0	0.0	0.0	0.0
G69201	0.0	0.0	0.0	0.0	3.71659	0.0	0.04948	0.0	0.00367	0.0	1.2475	1.24116	7.698110000000001	0.09277	0.51271	0.0	0.0	0.0	6.00519	0.0	10.22226	0.45758000000000004	0.13058	0.0	0.70398	0.0	1.34026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
